,raw_ingr,raw_words,processed,len_proc,replaced,count,id,name_normalizado,name,Nitrogen,Protein,Total lipid (fat),"Carbohydrate, by difference",Ash,Energy,Starch,Sucrose,Glucose (dextrose),Fructose,Lactose,Maltose,"Alcohol, ethyl",Specific Gravity,Acetic acid,Citric acid,Lactic acid,Malic acid,"Carbohydrate, by summation",Water,Sorbitol,Caffeine,Theobromine,"Sugars, Total NLEA","Carbohydrate, other",Galactose,Xylitol,"Fiber, total dietary",Ribose,"Fiber, soluble","Fiber, insoluble",Total fat (NLEA),Total sugar alcohols,"Calcium, Ca","Chlorine, Cl","Iron, Fe","Magnesium, Mg","Phosphorus, P","Potassium, K","Sodium, Na","Sulfur, S","Zinc, Zn","Chromium, Cr","Cobalt, Co","Copper, Cu","Fluoride, F","Iodine, I","Manganese, Mn","Molybdenum, Mo","Selenium, Se","Vitamin A, IU",Retinol,"Vitamin A, RAE","Carotene, beta","Carotene, alpha",Vitamin E (alpha-tocopherol),"Vitamin D (D2 + D3), International Units",Vitamin D2 (ergocalciferol),Vitamin D3 (cholecalciferol),25-hydroxycholecalciferol,Vitamin D (D2 + D3),Phytoene,Phytofluene,Zeaxanthin,"Cryptoxanthin, beta",Lutein,Lycopene,Lutein + zeaxanthin,Vitamin E (label entry primarily),"Tocopherol, beta","Tocopherol, gamma","Tocopherol, delta","Tocotrienol, alpha","Tocotrienol, beta","Tocotrienol, gamma","Tocotrienol, delta","Boron, B","Nickel, Ni",Vitamin E,cis-beta-Carotene,cis-Lycopene,cis-Lutein/Zeaxanthin,"Vitamin C, total ascorbic acid",Thiamin,Riboflavin,Niacin,Pantothenic acid,Vitamin B-6,Biotin,"Folate, total",Vitamin B-12,"Choline, total",Inositol,Vitamin K (Menaquinone-4),Vitamin K (Dihydrophylloquinone),Vitamin K (phylloquinone),Folic acid,"Folate, food",5-methyl tetrahydrofolate (5-MTHF),"Folate, DFE",10-Formyl folic acid (10HCOFA),5-Formyltetrahydrofolic acid (5-HCOH4,"Choline, free","Choline, from phosphocholine","Choline, from phosphotidyl choline","Choline, from glycerophosphocholine",Betaine,"Choline, from sphingomyelin",Tryptophan,Threonine,Isoleucine,Leucine,Lysine,Methionine,Cystine,Phenylalanine,Tyrosine,Valine,Arginine,Histidine,Alanine,Aspartic acid,Glutamic acid,Glycine,Proline,Serine,Hydroxyproline,Cysteine,Glutamine,Taurine,"Sugars, added","Vitamin E, added","Vitamin B-12, added",Cholesterol,"Fatty acids, total trans","Fatty acids, total saturated",4:0,6:0,8:0,10:0,12:0,14:0,16:0,18:0,20:0,18:1,18:2,18:3,20:4,22:6 n-3 (DHA),22:0,14:1,16:1,18:4,20:1,20:5 n-3 (EPA),22:1,22:5 n-3 (DPA),14:1 t,Phytosterols,Stigmasterol,Campesterol,Brassicasterol,Beta-sitosterol,Campestanol,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated",Beta-sitostanol,Delta-5-avenasterol,"Phytosterols, other",15:0,17:0,24:0,16:1 t,18:1 t,22:1 t,18:2 t not further defined,18:2 i,"18:2 t,t",18:2 CLAs,24:1 c,"20:2 n-6 c,c",16:1 c,18:1 c,"18:2 n-6 c,c",22:1 c,"18:3 n-6 c,c,c",17:1,20:3,"Fatty acids, total trans-monoenoic","Fatty acids, total trans-dienoic","Fatty acids, total trans-polyenoic",13:0,15:1,22:2,11:0,Epigallocatechin-3-gallate,Inulin,"18:3 n-3 c,c,c (ALA)",20:3 n-3,20:3 n-6,20:4 n-6,18:3i,21:5,22:4,18:1-11 t (18:1t n-7),20:3 n-9,"Sugars, total including NLEA",5:0,7:0,9:0,21:0,23:0,12:1,14:1 c,17:1 c,20:1 c,20:1 t,22:1 n-9,22:1 n-11,18:2 c,18:3 c,18:3 t,20:3 c,22:3,20:4 c,20:5 c,22:5 c,22:6 c,20:2 c,trans-beta-Carotene,trans-Lycopene,"Cryptoxanthin, alpha",Total dietary fiber (AOAC 2011.25),id_join
11087,almonds,1,almond,6,almond,1434,70,almonds,"almonds, dry roasted, salted, emerald - ga, nj",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7e-05,0.0,0.0218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-06,0.0,0.0,2.5e-05,0.0,0.00022,0.0014399999999999,0.0,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.0,0.0,0.0,8e-05,0.0,0.0,0.0,0.0608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0561,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.003,0.0,0.051,4.04,0.972,0.083,0.0,0.0,0.0,0.006,0.0,0.113,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.063,0.0,0.018,0.0,0.018,0.0,0.0,0.0069999999999999,0.005,0.003,0.285,35.8,16.1,0.0,0.006,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,almonds
11106,beef,1,beef,4,beef,511,422,beef,"vit e - beef, top round roast/steak, select, raw, comp6, lean",0.0,30.4,15.5,0.0,1.66,918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.019,0.0,0.00363,0.0206,0.259,0.352,0.071,0.0,0.00469,0.0,0.0,9.7e-05,0.0,0.0,8e-06,0.0,3.17e-05,0.0,0.0,0.0,0.0,0.0,0.00028,0.0,0.0,0.0,3e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4e-05,0.0004,0.00725,0.00037,0.000787,0.0,0.0,4.4e-06,0.0640999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0487,0.0007,0.0092,0.0108,0.0053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.594,4.68,0.0,0.0,0.0,0.015,0.013,0.417,3.34,1.91,0.013,0.0,0.0,0.0,0.074,0.003,0.0,0.0,0.0,0.0,0.033,0.005,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67,0.514,0.0,0.0,0.0,0.06,0.156,0.014,0.041,0.628,0.0,0.074,0.0,0.0,0.066,0.0,0.005,0.396,4.83,0.487,0.0,0.0,0.1,0.0,0.5329999999999999,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.089,0.021,0.0,0.0,0.0,0.407,0.021,0.0,0.018,0.0,0.064,0.004,0.013,0.002,0.002,0.0,0.0,0.0,0.0,beef
11248,kiwi,1,kiwi,4,kiwi,130,4081,kiwi,"kiwi, region 4, n/a, yes, vitamin k  - nfy0100ul",0.21,0.0,1.09,0.0,0.72,0.0,0.0,0.33,4.54,4.8,0.12,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,0.0,0.0,0.0,0.0,0.0,0.82,0.0,3.8,0.0,0.8,3.0,0.0,0.0,0.044,0.0,0.00034,0.0183,0.042,0.314,0.008,0.0,0.0002,0.0,0.0,0.0001799999999999,0.0,0.0,0.00011,0.0,3e-07,0.0,0.0,0.0,6.9e-05,0.0,0.00133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,0.0,0.0,4e-05,0.0,0.0,0.0,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,3.8e-05,3e-05,0.000444,0.00028,6.3e-05,0.0,3.2e-05,0.0,0.0,0.0,0.0,0.0,5.03e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.05,0.05,0.065,0.061,0.027,0.032,0.042,0.034,0.056,0.0819999999999999,0.026,0.051,0.127,0.182,0.059,0.044,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kiwi
11250,hummus,1,hummu,5,hummu,107,3820,hummus,"hummus, tribe classic - ky, pa",1.29,7.35,19.1,14.9,2.12,960.0,8.8,0.37,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,65.6,0.0,0.0,0.0,0.34,0.0,0.0,0.0,5.7,0.0,0.0,0.0,16.1,0.0,0.057,0.0,0.00296,0.082,0.19,0.327,0.489,0.0,0.0015,0.0,0.0,0.000396,0.0,0.0,0.00121,0.0,3.23e-05,0.0,0.0,1e-06,1.2e-05,0.0,0.00289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,0.0,0.000258,0.0,0.0003599999999999,0.0119,0.00247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017,0.00014,0.00109,0.00037,0.00016,0.0,5.3e-05,0.0,0.0466,0.0,0.0,0.0,2.33e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0223,0.023,0.0002,0.0011,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,2.22,0.0,0.0,0.0,0.0,0.0,0.01,1.76,0.7709999999999999,0.083,0.0,0.0,0.0,0.006,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.37,7.48,0.0,0.0,0.0,0.004,0.014,0.044,0.0,0.009,0.0,0.017,0.0,0.0,0.003,0.011,0.006,0.027,8.73,8.56,0.001,0.029,0.01,0.0,0.006,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069999999999999,0.126,0.0,0.004,0.0,6.81,0.6559999999999999,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,hummus
11267,figs,1,fig,3,fig,75,2603,figs,"figs, dried, uncooked",0.68,3.3,1.57,63.9,2.08,1040.0,5.07,0.07,25.6,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.8,32.3,0.0,0.0,0.0,47.9,0.0,0.57,0.0,9.8,0.0,2.9,9.0,0.0,0.0,0.171,0.0,0.00329,0.0736,0.071,0.68,0.014,0.0,0.0014299999999999,0.0,0.0,0.00032,0.0,0.0,0.0007099999999999,0.0,6e-07,0.0,0.0,0.0,6e-06,0.0,0.0003599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3e-05,0.0,1e-05,0.00037,1e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.000123,8.199999999999999e-05,0.000759,0.000531,0.000106,0.0,1.2e-05,0.0,0.0,0.0,0.0,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.086,0.097,0.126,0.094,0.04,0.039,0.08,0.043,0.135,0.074,0.04,0.144,0.871,0.313,0.108,0.5870000000000001,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,figs
11347,melon,1,melon,5,melon,33,4668,melons,"melons, cantaloupe, raw",0.13,0.82,0.18,8.16,0.63,141.0,0.02,3.32,2.08,2.4,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,8.69,90.2,0.0,0.0,0.0,7.88,0.0,0.06,0.0,0.8,0.0,0.3,0.5,0.0,0.0,0.009,0.0,0.00038,0.013,0.017,0.157,0.03,0.0,0.00044,0.0,0.0,8.5e-05,0.0,0.0,4.6e-05,0.0,1.7e-06,0.0,0.0,0.000232,0.00278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0109,4.9000000000000005e-05,2.7e-05,0.000694,8.5e-05,4e-05,0.0,1.4e-05,0.0,0.0,0.0,0.0,0.0,2.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.014,0.017,0.024,0.024,0.01,0.002,0.019,0.012,0.027,0.024,0.012,0.077,0.113,0.174,0.021,0.016,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,melon
11369,kale,1,kale,4,kale,299,4024,kale,"kale, raw",0.61,2.94,1.56,5.3,1.75,151.0,0.0,0.31,0.59,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.3,0.0,0.0,0.0,1.12,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.281,0.0,0.00361,0.0458,0.062,0.389,0.107,0.0,0.00057,0.0,0.0,9.8e-05,0.0,0.0,0.00146,0.0,0.0,0.0,0.0,0.000241,0.00383,1.4e-05,0.00184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9e-05,0.0,0.0,0.00856,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.00013,0.00043,0.00159,0.00037,0.00016,0.0,8.7e-05,0.0,0.0,0.0,0.0,0.0,0.000477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kale
11370,pollock,1,pollock,7,pollock,3,5530,pollock,"vitamin k, pollock, raw (national) - nfy060drd",2.98,0.0,0.51,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.00032,0.0273999999999999,0.541,0.416,0.617,0.0,0.00039,0.0,0.0,5.1e-05,0.0,0.0,1.1e-05,0.0,3.04e-05,0.0,3e-06,0.0,0.0,0.0,0.00054,17.0,0.0,4.0000000000000003e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.0001,0.00113,0.00031,0.000129,0.0,0.0,2.8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.58,0.62,1.06,1.21,0.4,0.14,0.51,0.49,0.67,0.93,0.28,0.75,1.31,2.08,0.59,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.003,0.001,0.001,0.002,0.002,0.0069999999999999,0.123,0.043,0.001,0.0,0.0,0.0,0.008,0.201,0.001,0.0,0.0,0.002,0.017,0.103,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.001,0.01,0.0,0.017,0.0,0.0,0.001,0.008,0.002,0.0069999999999999,0.077,0.006,0.002,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.0,0.0,0.0,0.002,0.001,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pollock
11398,cantaloupe,1,cantaloupe,10,cantaloupe,250,1045,cantaloupe,"cantaloupe, raw, region 4, n/a, yes - vitamin c,  nf0009id",0.16,0.0,0.32,0.0,0.75,0.0,0.1,4.74,2.89,3.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.013,0.0,0.00064,0.0182,0.024,0.266,0.058,0.0,0.0012,0.0,0.0,0.000204,0.0,0.0,5.8e-05,0.0,3.5e-06,0.0,0.0,0.0,0.00471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0184,8e-05,3.6e-05,0.00076,0.000157,6.8e-05,0.0,2.4e-05,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.014,0.018,0.024,0.024,0.013,0.002,0.021,0.012,0.028,0.028,0.013,0.083,0.125,0.229,0.021,0.016,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cantaloupe
11446,tamale,1,tamale,6,tamale,20,7068,tamale,"vitamin k, tamale, pork (tx-tr) - nfy09028o",1.54,0.0,10.9,0.0,2.21,0.0,0.0,0.39,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.0012,0.0318,0.158,0.171,0.573,0.0,0.00147,0.0,0.0,8.3e-05,0.0,0.0,0.000377,0.0,1.36e-05,0.0,1e-06,0.0,0.000195,0.0,0.00085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9e-05,0.0,0.000105,0.000196,0.0,4e-05,0.00587,0.00056,0.00011,1e-05,0.0002099999999999,0.0001199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,6e-05,0.00181,0.00038,0.000135,0.0,0.0,1.2e-07,0.0,0.0,3e-06,0.0,7.599999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.31,0.31,0.63,0.54,0.19,0.08,0.29,0.2,0.35,0.43,0.21,0.42,0.68,1.24,0.31,0.37,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.012,0.009,0.0069999999999999,0.019,0.02,0.123,2.04,1.02,0.025,0.0,0.0,0.0,0.039,0.003,0.01,0.0,0.0,0.0,0.064,0.003,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.03,0.006,0.004,0.054,0.001,0.024,0.0,0.0,0.016,0.001,0.051,0.18,3.48,2.81,0.002,0.005,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.217,0.0069999999999999,0.009,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tamale
11599,haddock,1,haddock,7,haddock,33,3581,haddock,"vitamin e, haddock, raw (fl,nc,ny) - nfy060cqr",2.95,0.0,0.55,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.00023,0.0246,0.341,0.36,0.452,0.0,0.00038,0.0,0.0,3.1e-05,0.0,0.0,1.1e-05,0.0,3.35e-05,0.0,0.0,0.0,0.0,0.0,0.00047,24.0,0.0,6e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-05,8e-05,0.0038599999999999,0.00066,0.000331,0.0,0.0,2.1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.002,0.0,0.0,0.002,0.002,0.006,0.085,0.023,0.001,0.0,0.0,0.0,0.012,0.109,0.0,0.0,0.0,0.003,0.009,0.052,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.001,0.003,0.0,0.001,0.0,0.0,0.0,0.006,0.001,0.005,0.052,0.029,0.002,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.002,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,haddock
